power_density,thermal_cond_si,boundary_temp,metal_cond_Cu,metal_cond_W,die_thickness,block_power_map,tim_hs_conductance,x,y,hotspot_cx,hotspot_cy,sigma_spot,r_sq,temperature
1.104,107.83,315.48,354.64,155.34,0.65,3.533,0.7487,0.6142,0.0873,0.8199,0.1659,0.0753,0.048475,322.864
2.397,155.24,316.89,365.3,171.55,0.71,2.298,0.5345,0.8043,0.7177,0.7161,0.6373,0.1245,0.014251,331.737
3.227,108.98,325.71,391.54,157.21,0.369,13.853,0.8479,0.8993,0.8946,0.1473,0.4747,0.1152,0.741862,337.331
4.392,150.85,304.96,355.19,177.61,0.551,0.941,0.984,0.6238,0.9368,0.5245,0.5307,0.1681,0.174724,321.026
6.865,136.95,311.89,373.4,152.35,0.616,7.313,0.3052,0.0056,0.618,0.481,0.8456,0.1978,0.277763,343.811
3.204,127.01,297.0,383.43,167.4,0.68,3.47,0.4806,0.1863,0.0528,0.4696,0.8364,0.2186,0.694332,312.447
3.636,142.91,308.7,357.08,150.77,0.656,2.636,1.1946,0.0997,0.7409,0.624,0.834,0.179,0.283576,325.253
3.305,154.06,296.0,365.62,179.16,0.585,5.613,1.0732,0.3633,0.1101,0.7016,0.1787,0.2481,0.119116,313.949
1.063,165.88,315.34,377.94,156.41,0.535,5.084,1.1958,0.5014,0.6697,0.5331,0.407,0.1693,0.070041,322.51
7.686,118.53,302.97,366.36,167.63,0.771,7.196,0.8758,0.0434,0.7794,0.7032,0.6312,0.0532,0.457285,352.432
1.973,166.3,324.36,355.5,178.59,0.391,7.651,0.7555,0.3485,0.7259,0.2943,0.2104,0.0813,0.26859,328.963
3.014,167.27,303.74,361.62,150.91,0.402,7.813,0.3289,0.1792,0.9519,0.6125,0.8523,0.1208,0.197648,310.891
1.905,156.95,301.47,355.47,165.38,0.356,2.413,0.6102,0.6471,0.7381,0.5893,0.5608,0.1154,0.034776,305.393
4.434,161.7,309.65,399.18,165.8,0.356,2.976,0.6729,0.4643,0.6932,0.3677,0.5773,0.1109,0.02276,320.904
7.525,148.47,297.01,361.78,160.54,0.737,5.2,0.419,0.4953,0.2617,0.5031,0.2015,0.1818,0.003694,346.353
1.705,102.74,298.15,376.53,169.64,0.603,1.672,0.6555,0.4277,0.9248,0.8917,0.1141,0.107,0.872534,307.265
4.086,140.26,321.33,371.43,166.28,0.768,12.583,0.5029,0.956,0.1795,0.6598,0.6146,0.1177,0.277042,342.487
1.157,152.3,309.89,378.48,157.47,0.743,1.916,0.698,0.2147,0.9049,0.4557,0.2715,0.2322,0.459215,316.348
6.396,165.92,298.25,374.9,171.16,0.45,3.811,0.8326,0.5167,0.3127,0.6664,0.7554,0.2386,0.218402,315.118
5.489,139.93,291.26,386.36,163.99,0.621,9.74,0.9,0.736,0.1302,0.4064,0.1399,0.0505,0.108758,316.094
5.898,155.59,308.66,393.65,164.11,0.49,13.99,0.7862,0.5568,0.8267,0.3539,0.2375,0.1445,0.388354,328.006
4.306,149.35,319.71,364.26,178.56,0.738,2.453,0.3326,0.929,0.0025,0.5018,0.724,0.129,0.703047,340.682
7.353,119.66,304.05,359.18,166.05,0.667,6.867,1.1257,0.378,0.8321,0.4591,0.1116,0.1483,0.525753,345.522
3.867,110.83,299.92,399.22,173.54,0.362,4.808,1.0434,0.4637,0.2623,0.8603,0.2932,0.2417,0.158291,313.316
4.599,152.56,305.86,393.3,176.02,0.427,7.461,0.8423,0.0885,0.8847,0.8831,0.6801,0.1936,0.673167,319.343
5.867,116.36,328.37,368.2,167.42,0.629,6.854,1.0684,0.609,0.6915,0.3592,0.6566,0.2414,0.063616,371.387
4.644,117.13,306.93,394.74,173.59,0.423,8.875,1.0825,0.2882,0.6662,0.1533,0.2632,0.1201,0.180588,323.881
2.325,145.08,300.39,383.53,159.29,0.567,1.12,0.505,0.1603,0.3653,0.2615,0.7335,0.08,0.145778,309.871
3.219,155.23,312.77,371.87,155.46,0.422,12.521,0.5396,0.5445,0.0594,0.8414,0.4356,0.1812,0.229671,322.15
1.646,140.76,322.43,393.67,170.87,0.641,0.98,0.3636,0.5323,0.8301,0.2212,0.66,0.1624,0.125689,329.199
4.028,161.95,290.89,383.76,177.79,0.338,8.8,0.7976,0.0759,0.1709,0.5942,0.4715,0.2204,0.359034,299.824
5.266,114.8,312.32,391.32,151.27,0.661,12.304,0.9446,0.6982,0.3723,0.1313,0.1076,0.2249,0.391453,343.65
1.83,117.67,323.45,370.89,172.89,0.469,2.172,0.4004,0.6238,0.6004,0.5056,0.104,0.1298,0.260358,331.184
5.414,144.59,298.62,389.94,150.85,0.527,10.386,0.7224,0.189,0.4823,0.4256,0.8913,0.2195,0.223255,320.247
7.25,158.06,326.87,368.35,163.76,0.542,3.55,1.0335,0.4694,0.1987,0.6685,0.2624,0.114,0.043673,352.785
3.364,137.75,313.11,386.75,170.32,0.397,3.381,0.8981,0.7203,0.1406,0.5089,0.786,0.091,0.461155,323.359
2.554,100.73,310.67,371.78,162.16,0.771,1.146,0.8068,0.5294,0.1232,0.4881,0.2826,0.1424,0.027103,329.897
7.251,147.39,328.55,370.26,159.03,0.3,5.84,0.7755,0.3955,0.863,0.5996,0.4616,0.2172,0.202798,344.733
5.844,156.95,295.19,389.83,155.61,0.486,13.444,0.6334,0.3223,0.0316,0.6609,0.8874,0.1443,0.847066,313.018
1.738,119.36,319.61,356.25,179.34,0.364,10.713,0.6929,0.6104,0.977,0.6181,0.2073,0.143,0.592525,324.949
3.857,103.79,322.74,396.41,167.11,0.48,8.745,0.5619,0.9391,0.1985,0.8068,0.5429,0.0613,0.136117,339.842
5.719,136.26,309.54,375.43,153.84,0.352,12.37,0.9066,0.6717,0.1103,0.1914,0.3892,0.0718,0.308442,325.204
5.021,102.95,290.26,381.8,151.44,0.489,12.616,0.8792,0.0747,0.577,0.8665,0.5562,0.1412,0.62723,314.901
5.33,129.12,310.97,370.26,157.3,0.397,9.106,0.4816,0.4607,0.08,0.6419,0.5196,0.1469,0.226126,327.666
4.97,101.25,296.14,382.29,166.16,0.577,5.0,0.5412,0.8908,0.6025,0.2582,0.2042,0.0694,0.558768,323.703
6.586,115.75,312.5,385.49,172.56,0.306,13.268,1.1877,0.0945,0.8506,0.4308,0.5541,0.0675,0.201022,329.131
3.243,127.22,319.54,393.42,179.43,0.553,5.573,0.394,0.9889,0.0479,0.3472,0.3898,0.1714,0.528573,333.597
5.959,107.82,311.24,392.72,175.02,0.441,3.01,0.9242,0.9491,0.7999,0.6735,0.306,0.1582,0.319788,334.578
7.938,107.99,315.23,367.89,168.36,0.461,8.61,0.7648,0.0783,0.3945,0.8964,0.2118,0.1964,0.702754,349.867
3.73,157.89,294.16,380.79,169.99,0.477,1.724,0.3703,0.9334,0.1595,0.7947,0.6335,0.1922,0.243921,305.72
6.537,102.9,293.88,389.03,165.66,0.626,3.56,0.3535,0.3631,0.1761,0.7896,0.6748,0.1068,0.430567,333.564
2.723,148.23,324.04,388.24,163.04,0.679,12.789,1.0215,0.8447,0.9188,0.4296,0.754,0.1829,0.199479,337.52
2.973,157.01,291.97,394.55,173.54,0.465,6.551,0.8557,0.4184,0.1106,0.4487,0.7544,0.1644,0.415407,301.034
7.544,109.15,301.37,391.6,155.32,0.762,7.584,0.3402,0.4409,0.8668,0.2629,0.8961,0.0519,0.032532,354.24
1.182,113.68,327.51,385.89,160.02,0.673,8.312,0.5592,0.6342,0.5442,0.3972,0.2928,0.1345,0.119411,335.589
2.522,144.9,308.35,387.44,179.36,0.502,7.648,0.5329,0.7745,0.0391,0.6032,0.5526,0.189,0.293128,316.392
4.38,122.1,316.98,390.37,167.15,0.349,3.66,0.8051,0.0338,0.4645,0.7735,0.5568,0.2321,0.555655,328.706
3.813,133.35,298.87,391.89,164.96,0.58,13.783,0.5172,0.5932,0.8174,0.147,0.5289,0.0754,0.282278,317.064
5.404,158.52,300.82,367.63,175.52,0.607,10.348,1.0152,0.1867,0.7262,0.8569,0.3828,0.093,0.567105,322.361
2.349,109.66,310.36,389.09,172.86,0.368,9.94,0.5143,0.3459,0.4888,0.2942,0.2426,0.2019,0.063304,325.617
1.494,143.38,315.52,397.46,159.78,0.726,12.632,0.7058,0.348,0.86,0.2602,0.5605,0.0683,0.097438,322.406
3.585,165.97,328.42,361.65,168.78,0.491,10.311,0.6799,0.4691,0.1204,0.4183,0.2193,0.0551,0.012353,340.408
4.67,104.02,312.98,352.41,155.56,0.376,2.256,0.3644,0.3341,0.9099,0.6097,0.1096,0.1153,0.71652,329.52
4.934,104.2,293.84,353.62,151.59,0.56,5.423,0.6506,0.1074,0.8464,0.5553,0.6289,0.113,0.248004,320.03
5.21,138.83,304.68,360.84,179.7,0.511,5.917,0.6673,0.1456,0.7083,0.3019,0.4513,0.1464,0.090445,325.616
4.841,167.21,299.77,395.99,172.12,0.621,10.246,0.431,0.0334,0.8179,0.8667,0.8688,0.0999,0.696925,319.456
2.72,115.43,300.18,356.34,177.92,0.386,10.725,1.0965,0.4702,0.5438,0.5783,0.3737,0.0517,0.040621,311.014
6.352,123.16,310.22,387.38,174.96,0.31,8.569,0.6361,0.9544,0.6752,0.7573,0.8932,0.2328,0.086411,332.813
1.614,106.91,302.67,393.35,162.84,0.538,6.298,1.0633,0.1157,0.5606,0.8319,0.1072,0.2455,0.718576,310.144
2.388,125.36,301.57,393.88,175.84,0.379,13.206,0.824,0.9463,0.3554,0.4202,0.1469,0.2486,0.320243,311.06
6.176,103.1,328.72,370.84,173.6,0.378,8.546,0.3088,0.7334,0.5689,0.285,0.6306,0.2439,0.204821,354.641
2.958,127.24,313.36,374.76,157.75,0.639,12.446,0.9143,0.6375,0.2575,0.612,0.608,0.2135,0.123508,336.262
4.454,138.88,300.47,366.16,168.69,0.429,13.942,0.6638,0.6453,0.4403,0.3692,0.5339,0.1663,0.084955,319.103
3.29,168.25,301.03,357.37,159.15,0.72,6.631,0.9587,0.8267,0.2808,0.4076,0.2543,0.1549,0.176399,316.066
4.549,157.29,322.44,360.61,157.02,0.557,4.716,0.9205,0.1069,0.1229,0.21,0.176,0.0625,0.013444,340.464
3.427,157.54,325.46,356.74,152.45,0.604,5.894,0.965,0.5048,0.3219,0.756,0.1479,0.2262,0.093391,343.4
7.959,115.97,317.16,370.38,166.29,0.46,1.7,0.9227,0.6971,0.852,0.7241,0.7195,0.0959,0.018278,350.433
3.502,106.11,307.26,358.52,161.77,0.412,5.581,0.3185,0.5868,0.3811,0.6101,0.8039,0.1984,0.179349,322.12
5.389,142.22,320.58,370.17,152.64,0.379,7.842,1.1685,0.8328,0.748,0.4045,0.7566,0.1895,0.183463,335.22
7.218,136.48,327.5,392.56,171.55,0.654,3.485,0.7172,0.0723,0.1752,0.8757,0.22,0.2003,0.647543,361.738
5.466,136.16,296.65,382.73,171.69,0.645,3.081,1.1021,0.6907,0.4244,0.3872,0.7239,0.0751,0.181773,320.523
4.961,107.63,324.47,383.14,157.06,0.546,5.096,0.4484,0.534,0.1149,0.5951,0.8845,0.1385,0.596053,350.493
4.985,134.57,323.95,390.59,178.68,0.691,1.96,0.6214,0.3792,0.1386,0.219,0.5915,0.1916,0.230794,349.096
4.475,110.52,304.66,352.06,173.34,0.701,7.65,1.1765,0.3403,0.6174,0.2126,0.4069,0.0527,0.060638,333.053
6.653,129.55,301.67,389.73,174.16,0.521,9.714,1.0876,0.6208,0.6075,0.8644,0.1751,0.1329,0.246249,328.559
1.353,104.35,312.61,359.82,150.11,0.626,9.031,1.0178,0.891,0.2134,0.6819,0.342,0.1141,0.060281,323.778
7.196,159.98,300.89,367.3,179.35,0.756,4.563,0.5612,0.4962,0.4744,0.1208,0.5688,0.2114,0.149802,337.403
5.104,100.92,295.82,365.4,179.71,0.341,12.98,0.9347,0.8247,0.8633,0.6108,0.4346,0.154,0.229524,313.962
6.942,165.75,328.12,355.28,165.22,0.306,2.091,0.517,0.4022,0.1742,0.1379,0.5105,0.1637,0.182938,340.876
1.073,160.4,309.65,358.69,179.55,0.537,0.523,0.9042,0.1024,0.0192,0.6955,0.647,0.0665,0.745822,312.263
7.085,152.68,308.89,397.82,168.36,0.466,2.45,1.1704,0.0615,0.652,0.1439,0.4455,0.0838,0.049429,330.678
1.841,168.78,295.04,380.01,154.02,0.344,10.997,0.6149,0.0513,0.0535,0.3944,0.2551,0.1999,0.158349,299.9
6.049,103.77,310.17,373.7,174.43,0.375,11.935,0.7395,0.3802,0.9799,0.4019,0.1619,0.149,0.669617,332.597
3.916,144.91,319.71,387.89,166.74,0.429,11.613,0.6596,0.3372,0.6096,0.5735,0.435,0.0824,0.086306,331.684
5.768,159.45,299.92,390.69,160.27,0.35,5.203,0.3897,0.7179,0.4704,0.2699,0.8043,0.0509,0.312182,311.85
5.397,108.86,304.76,355.51,157.09,0.46,13.186,1.1559,0.7428,0.43,0.6543,0.6435,0.1214,0.053402,332.484
2.144,140.93,297.16,387.05,165.57,0.366,13.398,0.6483,0.0509,0.5731,0.5286,0.2879,0.1159,0.309556,301.974
4.602,127.57,304.2,396.62,170.75,0.612,12.391,1.1646,0.2211,0.0906,0.3681,0.5001,0.1264,0.1893,326.089
2.941,130.51,324.45,379.27,176.31,0.648,11.187,0.9481,0.2743,0.93,0.7187,0.2739,0.0543,0.627995,338.973
4.923,163.88,299.48,380.71,167.96,0.688,12.696,0.4991,0.5476,0.6256,0.5826,0.2103,0.2337,0.173734,324.169
6.166,137.71,291.18,393.52,162.46,0.735,10.046,0.8467,0.1445,0.184,0.8184,0.7236,0.1312,0.745242,325.156
1.569,106.53,311.45,383.97,168.96,0.302,14.48,0.3819,0.1339,0.5626,0.5158,0.4415,0.1977,0.160457,318.012
4.61,165.61,313.18,399.76,164.91,0.388,9.636,0.4761,0.9438,0.1333,0.3534,0.1447,0.0898,0.348725,323.297
5.323,112.96,303.16,364.13,169.56,0.707,2.895,0.3957,0.8042,0.0176,0.1044,0.7544,0.0541,1.032598,336.469
3.068,162.48,315.66,392.27,168.27,0.315,3.148,0.3584,0.1807,0.6305,0.5566,0.849,0.1964,0.18906,321.216
7.671,167.96,291.52,380.62,179.36,0.633,6.744,0.8568,0.4066,0.6485,0.822,0.3744,0.2303,0.247731,323.755
4.642,161.45,303.62,368.29,168.67,0.39,10.932,0.5426,0.3556,0.5837,0.2042,0.4965,0.1635,0.030523,322.867
2.278,147.4,295.78,394.15,170.73,0.553,2.536,0.9814,0.791,0.1835,0.8819,0.707,0.0838,0.28232,303.2
1.755,152.05,299.19,399.81,176.77,0.781,3.324,0.6022,0.5102,0.6034,0.6145,0.1294,0.1894,0.235545,309.25
4.792,148.99,305.3,352.89,177.39,0.624,1.619,1.0835,0.1278,0.0565,0.2966,0.8334,0.2386,0.632097,324.355
3.627,132.24,309.74,396.28,154.23,0.484,2.929,0.6974,0.739,0.6092,0.857,0.8985,0.2433,0.097604,325.619
2.348,119.21,293.73,360.16,163.61,0.645,3.692,0.6162,0.3969,0.554,0.8918,0.5042,0.1541,0.247447,307.545
1.215,119.95,294.05,360.26,178.28,0.303,8.599,0.3366,0.2629,0.6553,0.1242,0.527,0.2198,0.035669,304.426
4.966,151.18,316.96,352.09,178.79,0.775,6.132,0.9573,0.3755,0.8955,0.8633,0.5152,0.2013,0.382622,341.711
5.19,143.82,306.17,396.11,155.7,0.472,1.86,1.1788,0.4978,0.8504,0.3105,0.7594,0.1234,0.043344,323.865
1.993,140.94,297.06,387.97,163.31,0.79,2.797,0.5345,0.3431,0.9807,0.6886,0.5198,0.1315,0.331748,307.374
5.212,145.68,299.4,352.67,158.36,0.638,8.039,0.889,0.2419,0.9762,0.3248,0.6235,0.1324,0.131304,320.879
7.664,154.24,318.8,381.68,173.72,0.444,2.412,0.9071,0.3985,0.7723,0.464,0.6203,0.0593,0.027389,341.773
7.848,152.38,292.07,356.01,175.57,0.608,11.069,0.6965,0.0192,0.9564,0.3158,0.5246,0.1803,0.274404,324.183
7.219,107.38,310.35,387.57,164.08,0.49,1.882,0.6088,0.7725,0.8673,0.6764,0.8406,0.1621,0.00995,346.159
6.65,125.41,304.41,370.45,170.27,0.621,3.258,0.347,0.1709,0.7276,0.7428,0.7822,0.2016,0.329997,338.247
2.466,118.48,322.45,352.59,176.1,0.695,13.202,1.1546,0.0439,0.0754,0.6852,0.157,0.1166,0.417908,336.924
2.095,137.68,321.6,391.47,171.29,0.535,8.237,0.759,0.6537,0.049,0.8673,0.4268,0.06,0.188309,329.201
4.115,104.3,317.57,378.62,154.69,0.411,14.843,0.5754,0.7739,0.8376,0.2146,0.5684,0.1601,0.385349,334.196
5.337,153.37,305.39,388.64,171.36,0.791,2.711,1.0934,0.8138,0.4897,0.5624,0.728,0.2143,0.120011,334.555
6.955,107.46,315.25,383.73,154.77,0.506,1.623,0.4242,0.4935,0.8146,0.8566,0.3874,0.2174,0.314288,346.915
2.624,119.0,315.59,371.72,169.61,0.388,1.6,0.9302,0.2054,0.3129,0.471,0.5921,0.21,0.148473,326.248
4.358,154.79,303.29,384.93,160.01,0.67,14.062,0.4055,0.7372,0.3976,0.8107,0.4496,0.1618,0.008089,349.695
5.532,103.61,325.2,350.74,151.69,0.628,9.827,0.9571,0.6997,0.7002,0.1084,0.1991,0.1965,0.60069,359.619
4.119,146.21,329.39,366.99,156.79,0.708,5.387,0.8423,0.2463,0.9153,0.8561,0.896,0.0741,0.372287,349.294
4.179,164.71,302.58,388.89,164.05,0.301,6.069,0.8132,0.9034,0.0878,0.1405,0.6431,0.0887,0.890501,311.344
2.576,143.23,322.05,388.15,179.82,0.474,10.652,0.8066,0.1044,0.8615,0.1471,0.3357,0.2444,0.278308,331.884
7.907,149.89,310.04,394.37,157.67,0.457,9.442,0.6936,0.9827,0.793,0.3887,0.625,0.1327,0.381093,333.219
4.326,155.46,308.55,380.55,179.36,0.762,5.659,1.1062,0.8602,0.3155,0.7695,0.319,0.1304,0.008252,339.931
4.729,115.56,305.46,397.11,160.93,0.475,10.505,0.3332,0.6879,0.3552,0.1692,0.6757,0.0655,0.371753,326.087
2.53,140.67,301.68,377.89,178.8,0.564,5.468,1.0893,0.9387,0.0465,0.843,0.2887,0.1397,0.067845,312.851
4.599,121.63,326.78,375.02,178.68,0.302,7.06,0.6828,0.7223,0.0157,0.2783,0.8755,0.1818,0.936385,337.288
2.787,117.46,319.63,359.86,154.29,0.704,12.837,0.596,0.1905,0.477,0.1395,0.5361,0.1981,0.00609,371.613
2.416,113.47,307.63,388.94,174.86,0.357,2.215,0.8363,0.4422,0.0955,0.5509,0.7439,0.1245,0.432179,314.34
2.93,140.98,320.06,384.6,165.52,0.741,6.77,0.4949,0.0715,0.194,0.7634,0.665,0.2411,0.700622,335.754
1.019,155.62,318.74,373.04,170.59,0.668,1.833,0.701,0.3897,0.8468,0.8779,0.7947,0.1423,0.241068,324.324
4.991,161.31,300.69,354.36,173.28,0.578,1.062,0.8644,0.7416,0.571,0.2896,0.7686,0.1473,0.243342,320.275
3.712,130.0,297.05,356.29,153.74,0.675,14.508,0.6364,0.3864,0.6336,0.7789,0.1481,0.1818,0.389792,316.617
7.291,126.1,323.45,355.72,173.97,0.696,8.657,0.5863,0.3303,0.1875,0.2134,0.3365,0.0745,0.035864,364.933
1.285,148.11,322.46,368.78,159.08,0.676,14.668,0.8307,0.5954,0.8287,0.699,0.5461,0.1836,0.090563,337.006
1.302,154.63,329.87,357.95,171.97,0.63,12.954,0.8629,0.8722,0.868,0.1261,0.7662,0.1227,0.567067,335.161
7.201,117.73,290.77,393.04,167.21,0.74,14.787,0.5817,0.0476,0.5233,0.4105,0.8009,0.0556,0.208729,335.735
1.887,120.81,311.62,394.97,170.54,0.512,14.052,0.8837,0.3855,0.9126,0.7492,0.4198,0.2059,0.375096,319.021
1.015,137.34,318.05,392.84,168.69,0.583,13.249,1.059,0.1582,0.8448,0.203,0.7004,0.2379,0.022865,346.938
2.252,131.11,313.3,380.44,174.31,0.785,11.002,0.4019,0.6954,0.7313,0.5808,0.6139,0.1649,0.026929,346.196
6.767,149.41,318.42,379.82,176.84,0.486,11.153,1.145,0.1057,0.7341,0.7637,0.8334,0.1226,0.44278,341.654
6.619,135.31,295.49,394.55,163.47,0.675,14.169,0.3606,0.6648,0.1054,0.2657,0.7933,0.1893,0.632518,329.199
3.381,107.81,290.06,370.32,161.77,0.496,14.667,0.7719,0.2862,0.2708,0.742,0.2973,0.231,0.208465,310.688
5.676,111.62,293.72,353.12,157.27,0.535,14.188,1.1125,0.1989,0.0668,0.345,0.3745,0.113,0.115976,322.577
4.551,163.13,305.2,373.52,174.42,0.468,7.506,0.5302,0.9364,0.0087,0.4217,0.3196,0.1622,0.36151,318.271
7.333,115.92,303.16,377.69,179.01,0.377,13.216,0.927,0.0185,0.1583,0.7009,0.5143,0.0981,0.592369,327.22
1.395,103.51,324.96,377.47,155.86,0.786,7.898,0.3378,0.4378,0.8805,0.7586,0.1539,0.1785,0.630848,334.637
6.692,151.2,293.34,357.95,163.74,0.524,8.682,0.7325,0.0216,0.2399,0.3419,0.3889,0.2081,0.124755,319.017
2.194,147.88,307.71,389.17,173.11,0.44,12.449,0.8634,0.4836,0.9702,0.2763,0.8396,0.0927,0.060004,313.711
3.741,142.01,328.31,386.6,169.08,0.623,12.536,0.7855,0.501,0.5973,0.5474,0.7127,0.1609,0.015464,366.149
2.344,135.16,310.12,361.49,174.45,0.355,12.445,0.4601,0.3217,0.2373,0.5608,0.365,0.0857,0.073519,315.692
5.918,167.87,295.3,377.56,150.48,0.572,12.512,0.3193,0.1322,0.4971,0.1706,0.453,0.1448,0.003421,334.821
5.748,108.39,301.65,389.52,177.34,0.587,6.691,0.7035,0.3764,0.2191,0.5539,0.6687,0.1851,0.233676,334.515
4.835,135.71,315.07,350.38,151.84,0.398,8.192,0.4625,0.6723,0.984,0.6089,0.846,0.0565,0.023056,328.921
5.887,139.48,290.48,363.76,163.36,0.78,4.165,0.6289,0.7824,0.8473,0.1787,0.7175,0.1986,0.381352,324.489
5.477,101.57,328.72,373.6,158.27,0.597,7.22,1.0565,0.5308,0.0262,0.7532,0.8839,0.1213,0.785039,360.249
6.435,128.84,312.68,392.25,177.85,0.411,14.43,0.794,0.5898,0.9478,0.5009,0.894,0.1624,0.010812,353.395
2.676,154.8,318.17,389.95,158.25,0.717,12.34,0.3736,0.2006,0.7211,0.5808,0.2536,0.1429,0.36305,330.132
4.002,132.98,309.96,357.55,161.2,0.454,5.759,0.9456,0.2873,0.0824,0.515,0.1207,0.2058,0.053321,327.873
2.061,161.27,328.32,373.14,176.65,0.665,9.677,0.705,0.1619,0.6706,0.4857,0.7702,0.1985,0.114758,340.306
4.007,145.14,313.57,365.23,166.12,0.614,4.174,0.3365,0.2493,0.6469,0.3391,0.814,0.0505,0.035986,330.817
5.912,153.63,316.48,370.07,176.95,0.38,3.504,0.9495,0.2249,0.2188,0.3927,0.4628,0.0793,0.087684,333.371
5.84,156.31,324.43,377.03,169.83,0.347,6.555,1.0972,0.5194,0.7584,0.6693,0.1517,0.0978,0.390588,337.574
5.966,148.27,324.46,374.97,152.38,0.604,2.991,0.9719,0.5627,0.0871,0.6052,0.2361,0.1527,0.024014,353.078
3.161,152.46,291.13,357.08,163.04,0.634,8.544,1.1803,0.9449,0.4894,0.5853,0.1928,0.1103,0.217358,303.378
5.635,148.67,301.33,356.08,155.29,0.366,6.66,0.4417,0.1956,0.0099,0.7426,0.2421,0.0737,0.353182,316.407
3.572,138.53,299.85,356.51,151.95,0.386,2.504,0.8081,0.6417,0.9687,0.5299,0.1653,0.0667,0.658056,310.472
7.611,139.66,290.27,392.06,161.21,0.325,10.657,0.3831,0.8173,0.7516,0.3411,0.1935,0.1274,0.538182,307.32
3.404,113.29,325.07,351.0,177.25,0.367,10.955,1.1781,0.5602,0.1589,0.5752,0.6653,0.1286,0.256732,336.016
5.221,157.92,302.69,360.12,153.53,0.594,13.411,0.4936,0.255,0.3417,0.7229,0.1268,0.1848,0.265094,323.11
6.251,121.85,303.88,397.79,150.2,0.4,10.826,1.1478,0.2626,0.1606,0.8057,0.7912,0.0783,0.692686,322.978
7.345,137.5,293.98,353.3,178.05,0.444,3.649,0.7122,0.0393,0.7666,0.4948,0.7668,0.1275,0.207495,317.806
4.066,117.47,329.59,351.82,165.9,0.578,10.114,1.0142,0.3054,0.0589,0.386,0.595,0.1131,0.293926,348.944
3.523,148.71,323.05,369.37,166.76,0.507,14.656,1.1591,0.7446,0.8404,0.7796,0.8338,0.146,0.001267,359.58
4.01,168.26,312.87,357.56,177.85,0.723,12.86,0.5096,0.0475,0.9422,0.4378,0.1714,0.2135,0.746381,330.205
3.266,156.14,320.88,378.29,171.01,0.586,6.791,1.0342,0.2193,0.6766,0.8717,0.3046,0.1173,0.564028,334.197
5.577,143.34,321.08,366.93,174.8,0.366,10.593,1.1005,0.7062,0.213,0.4456,0.4842,0.2487,0.141525,339.09
7.529,139.73,316.27,360.45,173.11,0.492,0.735,0.7964,0.7827,0.3601,0.8891,0.2093,0.2393,0.034068,343.817
1.882,134.28,296.96,399.93,168.36,0.429,3.675,0.9068,0.4553,0.4772,0.1786,0.6012,0.0944,0.091945,303.363
4.926,114.35,318.81,367.06,170.65,0.429,6.286,0.699,0.6981,0.6046,0.376,0.7666,0.153,0.129993,338.502
7.284,124.36,312.78,382.05,166.82,0.428,6.456,0.6828,0.388,0.6687,0.3221,0.7794,0.2325,0.016588,347.094
1.701,128.45,318.96,393.71,160.66,0.509,13.237,0.4435,0.1599,0.5542,0.895,0.3409,0.1928,0.585915,326.268
4.457,166.12,311.74,396.12,158.56,0.366,14.842,0.9201,0.3981,0.3513,0.7869,0.22,0.2247,0.168393,325.707
7.057,129.79,328.25,370.51,155.28,0.426,7.095,0.4502,0.58,0.8909,0.6906,0.7225,0.2099,0.040586,359.104
7.303,141.03,315.08,398.81,160.62,0.651,6.158,0.4637,0.9481,0.0814,0.8341,0.3836,0.1741,0.104314,352.051
4.6,164.57,312.95,386.23,167.31,0.714,2.405,0.7525,0.0688,0.4663,0.8325,0.6231,0.1816,0.60793,332.639
1.175,136.29,323.71,379.16,167.63,0.307,3.894,0.7123,0.5074,0.7756,0.2589,0.1633,0.1016,0.436657,325.584
1.739,117.6,305.17,384.66,170.5,0.342,2.528,0.8845,0.3289,0.0609,0.373,0.4913,0.0872,0.18723,311.805
5.107,126.67,302.63,368.01,176.38,0.728,5.524,0.77,0.5083,0.7053,0.1386,0.339,0.1643,0.270894,333.163
1.867,126.29,310.13,371.22,169.56,0.407,11.336,0.5837,0.024,0.8197,0.3468,0.6424,0.0671,0.135666,315.812
2.046,150.03,313.38,379.31,155.13,0.456,0.818,0.3521,0.313,0.6608,0.671,0.589,0.1006,0.133299,319.652
6.405,120.73,298.82,366.34,150.77,0.469,13.136,0.8299,0.8199,0.0129,0.6704,0.4628,0.1717,0.224734,323.647
6.255,151.12,317.29,388.44,155.91,0.733,10.978,0.74,0.5539,0.1801,0.4558,0.8462,0.0689,0.453223,348.619
6.899,162.25,322.09,362.55,177.24,0.381,5.845,0.3728,0.4506,0.3421,0.235,0.5362,0.1758,0.084163,340.382
1.74,123.53,313.09,389.84,167.03,0.706,8.118,0.9292,0.2855,0.2337,0.1363,0.1112,0.1566,0.037286,334.632
2.387,109.47,310.92,357.61,175.46,0.534,2.08,0.5294,0.298,0.9627,0.2992,0.5196,0.0775,0.196264,323.555
6.831,144.7,301.79,360.87,157.03,0.692,11.795,0.3309,0.3831,0.6516,0.1664,0.149,0.1498,0.299551,334.555
6.048,125.26,326.38,387.65,171.3,0.644,11.834,0.31,0.8356,0.297,0.8923,0.8688,0.1927,0.33024,356.901
6.642,137.38,320.18,363.16,171.95,0.666,5.983,0.7857,0.9672,0.9297,0.2172,0.6934,0.1637,0.618314,352.316
